t,(s),U1(V)
"0,621000","0,215647",
"0,622000","0,220907",
"0,623000","0,226166",
"0,624000","0,226166",
"0,625000","0,226166",
"0,626000","0,231426",
"0,627000","0,231426",
"0,628000","0,236686",
"0,629000","0,236686",
"0,630000","0,241945",
"0,631000","0,247205",
"0,632000","0,252465",
"0,633000","0,252465",
"0,634000","0,252465",
"0,635000","0,252465",
"0,636000","0,257725",
"0,637000","0,262984",
"0,638000","0,262984",
"0,639000","0,262984",
"0,640000","0,268244",
"0,641000","0,273504",
"0,642000","0,273504",
"0,643000","0,278763",
"0,644000","0,278763",
"0,645000","0,284023",
"0,646000","0,284023",
"0,647000","0,289283",
"0,648000","0,289283",
"0,649000","0,294542",
"0,650000","0,294542",
"0,651000","0,299802",
"0,652000","0,299802",
"0,653000","0,305062",
"0,654000","0,305062",
"0,655000","0,310321",
"0,656000","0,310321",
"0,657000","0,315581",
"0,658000","0,315581",
"0,659000","0,320841",
"0,660000","0,320841",
"0,661000","0,320841",
"0,662000","0,326100",
"0,663000","0,331360",
"0,664000","0,336620",
"0,665000","0,336620",
"0,666000","0,336620",
"0,667000","0,336620",
"0,668000","0,341879",
"0,669000","0,347139",
"0,670000","0,341879",
"0,671000","0,352399",
"0,672000","0,352399",
"0,673000","0,357659",
"0,674000","0,357659",
"0,675000","0,362918",
"0,676000","0,362918",
"0,677000","0,362918",
"0,678000","0,368178",
"0,679000","0,368178",
"0,680000","0,378697",
"0,681000","0,378697",
"0,682000","0,378697",
"0,683000","0,378697",
"0,684000","0,383957",
"0,685000","0,383957",
"0,686000","0,389217",
"0,687000","0,394476",
"0,688000","0,394476",
"0,689000","0,399736",
"0,690000","0,399736",
"0,691000","0,399736",
"0,692000","0,399736",
"0,693000","0,404996",
"0,694000","0,404996",
"0,695000","0,410255",
"0,696000","0,410255",
"0,697000","0,415515",
"0,698000","0,420775",
"0,699000","0,420775",
"0,700000","0,420775",
"0,701000","0,426034",
"0,702000","0,431294",
"0,703000","0,431294",
"0,704000","0,431294",
"0,705000","0,436554",
"0,706000","0,436554",
"0,707000","0,436554",
"0,708000","0,441813",
"0,709000","0,447073",
"0,710000","0,452333",
"0,711000","0,452333",
"0,712000","0,452333",
"0,713000","0,452333",
"0,714000","0,457593",
"0,715000","0,457593",
"0,716000","0,462852",
"0,717000","0,468112",
"0,718000","0,468112",
"0,719000","0,468112",
"0,720000","0,473372",
"0,721000","0,473372",
"0,722000","0,473372",
"0,723000","0,478631",
"0,724000","0,478631",
"0,725000","0,483891",
"0,726000","0,483891",
"0,727000","0,489151",
"0,728000","0,489151",
"0,729000","0,489151",
"0,730000","0,494410",
"0,731000","0,494410",
"0,732000","0,499670",
"0,733000","0,499670",
"0,734000","0,504930",
"0,735000","0,504930",
"0,736000","0,504930",
"0,737000","0,510189",
"0,738000","0,510189",
"0,739000","0,510189",
"0,740000","0,515449",
"0,741000","0,515449",
"0,742000","0,520709",
"0,743000","0,525968",
"0,744000","0,525968",
"0,745000","0,531228",
"0,746000","0,525968",
"0,747000","0,531228",
"0,748000","0,531228",
"0,749000","0,536488",
"0,750000","0,536488",
"0,751000","0,541747",
"0,752000","0,547007",
"0,753000","0,547007",
"0,754000","0,547007",
"0,755000","0,552267",
"0,756000","0,552267",
"0,757000","0,552267",
"0,758000","0,557527",
"0,759000","0,562786",
"0,760000","0,557527",
"0,761000","0,562786",
"0,762000","0,562786",
"0,763000","0,573306",
"0,764000","0,568046",
"0,765000","0,573306",
"0,766000","0,573306",
"0,767000","0,573306",
"0,768000","0,578565",
"0,769000","0,578565",
"0,770000","0,583825",
"0,771000","0,583825",
"0,772000","0,583825",
"0,773000","0,589085",
"0,774000","0,589085",
"0,775000","0,589085",
"0,776000","0,594344",
"0,777000","0,599604",
"0,778000","0,599604",
"0,779000","0,599604",
"0,780000","0,604864",
"0,781000","0,604864",
"0,782000","0,604864",
"0,783000","0,610123",
"0,784000","0,610123",
"0,785000","0,610123",
"0,786000","0,610123",
"0,787000","0,615383",
"0,788000","0,615383",
"0,789000","0,620643",
"0,790000","0,620643",
"0,791000","0,620643",
"0,792000","0,625902",
"0,793000","0,625902",
"0,794000","0,625902",
"0,795000","0,631162",
"0,796000","0,636422",
"0,797000","0,631162",
"0,798000","0,636422",
"0,799000","0,641681",
"0,800000","0,636422",
"0,801000","0,641681",
"0,802000","0,646941",
"0,803000","0,646941",
"0,804000","0,646941",
"0,805000","0,652201",
"0,806000","0,646941",
"0,807000","0,652201",
"0,808000","0,652201",
"0,809000","0,657461",
"0,810000","0,657461",
"0,811000","0,662720",
"0,812000","0,662720",
"0,813000","0,667980",
"0,814000","0,667980",
"0,815000","0,662720",
"0,816000","0,667980",
"0,817000","0,673240",
"0,818000","0,667980",
"0,819000","0,673240",
"0,820000","0,678499",
"0,821000","0,678499",
"0,822000","0,678499",
"0,823000","0,683759",
"0,824000","0,683759",
"0,825000","0,683759",
"0,826000","0,689019",
"0,827000","0,683759",
"0,828000","0,689019",
"0,829000","0,689019",
"0,830000","0,689019",
"0,831000","0,694278",
"0,832000","0,694278",
"0,833000","0,694278",
"0,834000","0,699538",
"0,835000","0,699538",
"0,836000","0,704798",
"0,837000","0,704798",
"0,838000","0,704798",
"0,839000","0,704798",
"0,840000","0,704798",
"0,841000","0,710057",
"0,842000","0,710057",
"0,843000","0,710057",
"0,844000","0,715317",
"0,845000","0,710057",
"0,846000","0,715317",
"0,847000","0,715317",
"0,848000","0,720577",
"0,849000","0,720577",
"0,850000","0,725836",
"0,851000","0,725836",
"0,852000","0,725836",
"0,853000","0,725836",
"0,854000","0,725836",
"0,855000","0,725836",
"0,856000","0,731096",
"0,857000","0,731096",
"0,858000","0,731096",
"0,859000","0,731096",
"0,860000","0,736356",
"0,861000","0,736356",
"0,862000","0,741615",
"0,863000","0,741615",
"0,864000","0,741615",
"0,865000","0,741615",
"0,866000","0,746875",
"0,867000","0,746875",
"0,868000","0,746875",
"0,869000","0,746875",
"0,870000","0,746875",
"0,871000","0,746875",
"0,872000","0,752135",
"0,873000","0,752135",
"0,874000","0,757395",
"0,875000","0,757395",
"0,876000","0,757395",
"0,877000","0,757395",
"0,878000","0,757395",
"0,879000","0,762654",
"0,880000","0,762654",
"0,881000","0,762654",
"0,882000","0,762654",
"0,883000","0,762654",
"0,884000","0,767914",
"0,885000","0,767914",
"0,886000","0,767914",
"0,887000","0,767914",
"0,888000","0,773174",
"0,889000","0,773174",
"0,890000","0,773174",
"0,891000","0,773174",
"0,892000","0,773174",
"0,893000","0,773174",
"0,894000","0,778433",
"0,895000","0,778433",
"0,896000","0,778433",
"0,897000","0,778433",
"0,898000","0,783693",
"0,899000","0,783693",
"0,900000","0,783693",
"0,901000","0,783693",
"0,902000","0,783693",
"0,903000","0,788953",
"0,904000","0,788953",
"0,905000","0,788953",
"0,906000","0,788953",
"0,907000","0,788953",
"0,908000","0,788953",
"0,909000","0,794212",
"0,910000","0,794212",
"0,911000","0,794212",
"0,912000","0,794212",
"0,913000","0,794212",
"0,914000","0,794212",
"0,915000","0,799472",
"0,916000","0,799472",
"0,917000","0,794212",
"0,918000","0,799472",
"0,919000","0,799472",
"0,920000","0,799472",
"0,921000","0,804732",
"0,922000","0,804732",
"0,923000","0,799472",
"0,924000","0,804732",
"0,925000","0,804732",
"0,926000","0,804732",
"0,927000","0,804732",
"0,928000","0,804732",
"0,929000","0,809991",
"0,930000","0,804732",
"0,931000","0,809991",
"0,932000","0,809991",
"0,933000","0,809991",
"0,934000","0,809991",
"0,935000","0,809991",
"0,936000","0,809991",
"0,937000","0,815251",
"0,938000","0,815251",
"0,939000","0,815251",
"0,940000","0,815251",
"0,941000","0,815251",
"0,942000","0,815251",
"0,943000","0,815251",
"0,944000","0,815251",
"0,945000","0,815251",
"0,946000","0,820511",
"0,947000","0,820511",
"0,948000","0,820511",
"0,949000","0,820511",
"0,950000","0,820511",
"0,951000","0,820511",
"0,952000","0,820511",
"0,953000","0,820511",
"0,954000","0,825770",
"0,955000","0,825770",
"0,956000","0,825770",
"0,957000","0,825770",
"0,958000","0,825770",
"0,959000","0,825770",
"0,960000","0,825770",
"0,961000","0,825770",
"0,962000","0,825770",
"0,963000","0,825770",
"0,964000","0,825770",
"0,965000","0,825770",
"0,966000","0,831030",
"0,967000","0,825770",
"0,968000","0,831030",
"0,969000","0,831030",
"0,970000","0,825770",
"0,971000","0,831030",
"0,972000","0,825770",
"0,973000","0,831030",
"0,974000","0,831030",
"0,975000","0,831030",
"0,976000","0,831030",
"0,977000","0,831030",
"0,978000","0,831030",
"0,979000","0,831030",
"0,980000","0,831030",
"0,981000","0,836290",
"0,982000","0,836290",
"0,983000","0,831030",
"0,984000","0,831030",
"0,985000","0,836290",
"0,986000","0,831030",
"0,987000","0,836290",
"0,988000","0,831030",
"0,989000","0,836290",
"0,990000","0,831030",
"0,991000","0,831030",
"0,992000","0,836290",
"0,993000","0,836290",
"0,994000","0,836290",
"0,995000","0,836290",
"0,996000","0,836290",
"0,997000","0,836290",
"0,998000","0,831030",
"0,999000","0,831030",
"1,000000","0,836290",
"1,001000","0,831030",
"1,002000","0,836290",
"1,003000","0,836290",
"1,004000","0,836290",
"1,005000","0,836290",
"1,006000","0,836290",
"1,007000","0,836290",
"1,008000","0,836290",
"1,009000","0,836290",
"1,010000","0,836290",
"1,011000","0,836290",
"1,012000","0,836290",
"1,013000","0,836290",
"1,014000","0,836290",
"1,015000","0,831030",
"1,016000","0,831030",
"1,017000","0,836290",
"1,018000","0,836290",
"1,019000","0,836290",
"1,020000","0,831030",
"1,021000","0,831030",
"1,022000","0,831030",
"1,023000","0,831030",
"1,024000","0,831030",
"1,025000","0,831030",
"1,026000","0,831030",
"1,027000","0,831030",
"1,028000","0,831030",
"1,029000","0,831030",
"1,030000","0,831030",
"1,031000","0,836290",
"1,032000","0,831030",
"1,033000","0,831030",
"1,034000","0,831030",
"1,035000","0,831030",
"1,036000","0,831030",
"1,037000","0,831030",
"1,038000","0,831030",
"1,039000","0,825770",
"1,040000","0,831030",
"1,041000","0,831030",
"1,042000","0,825770",
"1,043000","0,825770",
"1,044000","0,825770",
"1,045000","0,825770",
"1,046000","0,825770",
"1,047000","0,825770",
"1,048000","0,825770",
"1,049000","0,825770",
"1,050000","0,825770",
"1,051000","0,825770",
"1,052000","0,820511",
"1,053000","0,820511",
"1,054000","0,820511",
"1,055000","0,820511",
"1,056000","0,820511",
"1,057000","0,825770",
"1,058000","0,820511",
"1,059000","0,820511",
"1,060000","0,820511",
"1,061000","0,820511",
"1,062000","0,815251",
"1,063000","0,815251",
"1,064000","0,820511",
"1,065000","0,815251",
"1,066000","0,815251",
"1,067000","0,815251",
"1,068000","0,815251",
"1,069000","0,815251",
"1,070000","0,815251",
"1,071000","0,815251",
"1,072000","0,809991",
"1,073000","0,809991",
"1,074000","0,809991",
"1,075000","0,809991",
"1,076000","0,809991",
"1,077000","0,809991",
"1,078000","0,809991",
"1,079000","0,809991",
"1,080000","0,804732",
"1,081000","0,804732",
"1,082000","0,804732",
"1,083000","0,804732",
"1,084000","0,804732",
"1,085000","0,799472",
"1,086000","0,804732",
"1,087000","0,804732",
"1,088000","0,799472",
"1,089000","0,799472",
"1,090000","0,799472",
"1,091000","0,799472",
"1,092000","0,799472",
"1,093000","0,794212",
"1,094000","0,799472",
"1,095000","0,794212",
"1,096000","0,794212",
"1,097000","0,794212",
"1,098000","0,794212",
"1,099000","0,788953",
"1,100000","0,788953",
"1,101000","0,788953",
"1,102000","0,788953",
"1,103000","0,783693",
"1,104000","0,783693",
"1,105000","0,783693",
"1,106000","0,783693",
"1,107000","0,783693",
"1,108000","0,783693",
"1,109000","0,783693",
"1,110000","0,783693",
"1,111000","0,783693",
"1,112000","0,778433",
"1,113000","0,773174",
"1,114000","0,773174",
"1,115000","0,778433",
"1,116000","0,773174",
"1,117000","0,773174",
"1,118000","0,767914",
